품목일련번호,품목명,업소명,분류번호,분류명
201406135,알러세틴정(레보세티리진염산염),구주제약(주),1410,항히스타민제
201500483,휴온스암로디핀정5mg(암로디핀베실산염),(주)휴온스,2140,혈압강하제
200403125,타이드정(티로프라미드염산염)(수출명:HUONSTIDETab.|PHILTIDETABLET),(주)휴온스,1240,진경제
201500031,동광리마프로스트정(리마프로스트알파덱스),동광제약(주),2190,기타의순환계용약
201501350,펠루비서방정(펠루비프로펜),대원제약(주),1140,해열.진통.소염제
201500149,메디원정(메틸프레드니솔론),(주)하원제약,2450,부신호르몬제
201405910,셀라스틴정1밀리그램(아젤라스틴염산염),(주)텔콘알에프제약,1490,기타의알레르기용약
201500072,셀자틴정(니자티딘),(주)텔콘알에프제약,2320,소화성궤양용제
201405255,클로드정75밀리그램(클로피도그렐황산염),(주)이든파마,2180,동맥경화용제
201405796,시메텐정(시메티딘),(주)이든파마,2320,소화성궤양용제
201405828,라비원정,(주)서울제약,2320,소화성궤양용제
201500852,유니버거에프정0.04밀리그램(베라프로스트나트륨),유니메드제약(주),3390,기타의혈액및체액용약
200806962,덴타코에프캡슐,제이에스제약(주),2310,치과구강용약
201501655,파마세레콕시브캡슐200mg,(주)한국파마,1140,해열.진통.소염제
201405037,글리아틴연질캡슐(콜린알포세레이트),(주)한국글로벌제약,1190,기타의중추신경용약
201502462,로바로우정2밀리그램(피타바스타틴칼슘),한국휴텍스제약(주),2180,동맥경화용제
201503168,비피케어정5밀리그램(피나스테리드),(주)다산제약,2590,기타의비뇨생식기관및항문용약
201502214,일양타다라필정5mg(타다라필),일양약품(주),2590,기타의비뇨생식기관및항문용약
200501218,진코텔연질캡슐120밀리그램(은행엽건조엑스),일양약품(주),2190,기타의순환계용약
201501431,일양타다라필정20mg(타다라필),일양약품(주),2590,기타의비뇨생식기관및항문용약
201502972,듀얼셋서방정,(주)중헌제약,1140,해열.진통.소염제
201503491,휴니즈펠로디핀지속정,(주)휴온스메디텍,2140,혈압강하제
201502420,휴니즈아세틸시스테인캡슐200mg,(주)휴온스메디텍,2220,진해거담제
201503234,휴니즈칸데르플러스정,(주)휴온스메디텍,2140,혈압강하제
201503191,휴니즈글리메피리드정,(주)휴온스메디텍,3960,당뇨병용제
201402429,튜톨정400밀리그램(에탐부톨염산염),(주)비씨월드제약,6220,항결핵제
200800284,악토네이트정35밀리그램(리세드론산나트륨),영풍제약(주),3990,따로분류되지않는대사성의약품
201504229,제대로필구강용해필름10밀리그램(타다라필),(주)씨엠지제약,2590,기타의비뇨생식기관및항문용약
201503647,메모틴정10밀리그램(메만틴염산염),(주)셀트리온제약,1190,기타의중추신경용약
200401589,테비실정(테르비나핀염산염),(주)오스코리아제약,6290,기타의화학요법제
201502952,유비스타캡슐,(주)바이넥스,3910,간장질환용제
200810504,훼리포스캡슐,(주)셀트리온제약,3220,무기질제제
201502889,휴니즈레바미피드정,(주)휴온스메디텍,2320,소화성궤양용제
201504323,휴니즈아세틸-L-카르니틴염산염정,(주)휴온스메디텍,2190,기타의순환계용약
201502400,휴니즈레보설피리드정,(주)휴온스메디텍,2390,기타의소화기관용약
201503641,휴니즈올메사탄메독소밀정,(주)휴온스메디텍,2140,혈압강하제
201502401,휴니즈클로피도그렐황산염정,(주)휴온스메디텍,2180,동맥경화용제
201505055,스파메드정,고려제약(주),1240,진경제
201401343,엔테카정1.0밀리그램(엔테카비르수화물),하나제약(주),3910,간장질환용제
201401344,엔테카정0.5밀리그램(엔테카비르수화물),하나제약(주),3910,간장질환용제
201309348,시암로핀정(암로디핀베실산염),에이치엘비제약(주),2140,혈압강하제
201307853,글리메프정2밀리그램(글리메피리드),에이치엘비제약(주),3960,당뇨병용제
201309810,클로피렌정(클로피도그렐황산염),에이치엘비제약(주),2180,동맥경화용제
200307794,글루코반스정500/5밀리그램,머크(주),3960,당뇨병용제
201308377,마그셀연질캡슐,(주)에이프로젠바이오로직스,3150,비타민E및K제
201308613,플루카졸캡슐50밀리그램(플루코나졸),(주)한국비엔씨,6290,기타의화학요법제
201400960,아트렉스캡슐25밀리그램(아토목세틴염산염)(수출용),명문제약(주),1190,기타의중추신경용약
201400959,아트렉스캡슐10mg(아토목세틴염산염)(수출용),명문제약(주),1190,기타의중추신경용약
201400964,아트렉스캡슐60밀리그램(아토목세틴염산염)(수출용),명문제약(주),1190,기타의중추신경용약
201400963,아트렉스캡슐18밀리그램(아토목세틴염산염)(수출용),명문제약(주),1190,기타의중추신경용약
201400958,아트렉스캡슐40mg(아토목세틴염산염)(수출용),명문제약(주),1190,기타의중추신경용약
201400875,모사프딘정(모사프리드시트르산염수화물),(주)한국피엠지제약,2390,기타의소화기관용약
201400833,리마원정(리마프로스트알파덱스),(주)한국피엠지제약,2190,기타의순환계용약
201400293,캐치콜에스연질캡슐,코오롱제약(주),1140,해열.진통.소염제
201402803,대원아스피린하트정100mg(아스피린),대원제약(주),2190,기타의순환계용약
201503591,필크루드구강용해필름1mg(엔테카비르),(주)씨티씨바이오,3910,간장질환용제
201503592,필크루드구강용해필름0.5mg(엔테카비르),(주)씨티씨바이오,3910,간장질환용제
201502706,가나톤정50밀리그램(이토프리드염산염),한국애보트(유),2390,기타의소화기관용약
201502640,베실살탄정10/50밀리그램,(주)휴온스,2140,혈압강하제
201502639,베실살탄정5/50밀리그램,(주)휴온스,2140,혈압강하제
201502638,베실살탄정5/100밀리그램,(주)휴온스,2140,혈압강하제
201501595,아목살린정625밀리그램,한화제약(주),6180,주로그람양성|음성균에작용하는것
201501791,싱귤리엔정10밀리그램(몬테루카스트나트륨),한화제약(주),1490,기타의알레르기용약
201501778,싱귤리엔츄정4밀리그램(몬테루카스트나트륨),한화제약(주),1490,기타의알레르기용약
201501790,싱귤리엔츄정5밀리그램(몬테루카스트나트륨),한화제약(주),1490,기타의알레르기용약
201502451,이베자플러스정150/12.5밀리그램,하나제약(주),2140,혈압강하제
201502452,이베자플러스정300/12.5밀리그램,하나제약(주),2140,혈압강하제
201501889,슈피렌정60밀리그램(애엽95%에탄올연조엑스(20→1)),일성신약(주),2320,소화성궤양용제
201503049,에소멜캡슐40밀리그램(에스오메프라졸마그네슘이수화물),일성신약(주),2320,소화성궤양용제
200511293,오큐바이트프리저비전정,(주)바슈헬스코리아,3190,기타의비타민제
201403475,나록스연질캡슐(나프록센),(주)제뉴파마,1140,해열.진통.소염제
201405107,티노큐정75mg(라니티딘염산염),(주)제뉴파마,2320,소화성궤양용제
201404403,티피로신캡슐(탐스로신염산염),(주)제뉴파마,2590,기타의비뇨생식기관및항문용약
201404741,피나텐정5mg(피나스테리드),(주)휴비스트제약,2590,기타의비뇨생식기관및항문용약
201109189,스토자임정,천우신약(주),2330,건위소화제
201405627,디셀린캡슐(디아세레인),(주)팜젠사이언스,3990,따로분류되지않는대사성의약품
201405581,오라록신정100mg(오플록사신),한국휴텍스제약(주),6290,기타의화학요법제
199304200,헵포르테,(주)아림팜,3910,간장질환용제
201405432,엠피디정(메틸프레드니솔론),영일제약(주),2450,부신호르몬제
201405108,에스오정20밀리그램(에스오메프라졸마그네슘삼수화물),영일제약(주),2320,소화성궤양용제
201405109,에스오정40밀리그램(에스오메프라졸마그네슘삼수화물),영일제약(주),2320,소화성궤양용제
201400119,큐텐비타원정,알리코제약(주),3190,기타의비타민제
198902794,트리람정0.25밀리그램(트리아졸람),환인제약(주),1120,최면진정제
201500728,쎌콕정200밀리그램(세레콕시브),환인제약(주),1140,해열.진통.소염제
201500929,클로피오정(클로피도그렐황산염),환인제약(주),2180,동맥경화용제
201500458,휴메가연질캡슐(오메가-3-산에틸에스테르90),안국약품(주),2180,동맥경화용제
200903673,글리포스연질캡슐(콜린알포세레이트),(주)동구바이오제약,1190,기타의중추신경용약
197500541,구주스피로닥톤정(스피로노락톤),구주제약(주),2130,이뇨제
201002044,우비디캡슐,(주)한국글로벌제약,3910,간장질환용제
201500903,티오넥스에이취알정600밀리그램(티옥트산),(주)바이넥스,3990,따로분류되지않는대사성의약품
201501003,셀페낙정(아세클로페낙),(주)텔콘알에프제약,1140,해열.진통.소염제
201501001,셀피리드정(글리메피리드),(주)텔콘알에프제약,3960,당뇨병용제
201403462,씨가메트정(시메티딘),경진제약(주),2320,소화성궤양용제
201404841,나트센연질캡슐(나프록센),경진제약(주),1140,해열.진통.소염제
201406190,크리아신정250mg(클래리트로마이신),(주)이든파마,6190,기타의항생물질제제(복합항생물질제제를포함)
201401236,디어미정,(주)녹십자,2540,피임제
201501047,네시나메트정12.5/500밀리그램,(주)셀트리온제약,3960,당뇨병용제
201404590,라미휴정(테르비나핀염산염),(주)휴비스트제약,6290,기타의화학요법제
201500165,리버론골드연질캡슐(밀크시슬열매건조엑스),한국코러스(주),3910,간장질환용제
201006790,콕스비토캡슐200밀리그램(세레콕시브),(주)종근당,1140,해열.진통.소염제
201500624,썬비타플러스정,일동제약(주),3190,기타의비타민제
200807539,라비에트정10밀리그램(라베프라졸나트륨),일동제약(주),2320,소화성궤양용제
201405957,엑셀비타프리미엄정,일동제약(주),3190,기타의비타민제
201405233,쎄르파캡슐(세레콕시브),삼익제약(주),1140,해열.진통.소염제
201501566,쏙콜연질캡슐,(주)에이프로젠바이오로직스,1140,해열.진통.소염제
201501567,쏙코연질캡슐,(주)에이프로젠바이오로직스,1140,해열.진통.소염제
201501568,쏙코프연질캡슐,(주)에이프로젠바이오로직스,1140,해열.진통.소염제
201405027,세렉스캡슐(세레콕시브),(주)하원제약,1140,해열.진통.소염제
201502412,테바도네페질구강붕해정5밀리그램(도네페질염산염일수화물),(주)한독테바,1190,기타의중추신경용약
201502413,테바도네페질구강붕해정10밀리그램(도네페질염산염일수화물),(주)한독테바,1190,기타의중추신경용약
201503017,이매티퀄정400밀리그램(이매티닙메실산염),(주)한독테바,4210,항악성종양제
201501764,모노리툼플라스정15밀리그램(란소프라졸),(주)태준제약,2320,소화성궤양용제
201501083,셀베스타캡슐(세레콕시브),동아에스티(주),1140,해열.진통.소염제
201504269,뉴씨그라구강용해필름20mg(타다라필),한국휴텍스제약(주),2590,기타의비뇨생식기관및항문용약
201502340,롱티메정5mg(타다라필),(주)한국파비스제약,2590,기타의비뇨생식기관및항문용약
201502309,롱티메정20mg(타다라필),(주)한국파비스제약,2590,기타의비뇨생식기관및항문용약
